buy_at_utc,buy_price,dir,sell_at_utc,sell_price,gain,buy_at,sell_at,month,weekday,day,hour,delta
2016-01-04 01:54:00,1.08556,-1,2016-01-04 04:36:00,1.08787,-23.1,2016-01-04 03:54:00,2016-01-04 06:36:00,1,0,4,3,162
2016-01-04 05:42:00,1.08988,-1,2016-01-04 06:03:00,1.08925,6.3,2016-01-04 07:42:00,2016-01-04 08:03:00,1,0,4,7,21
2016-01-04 07:46:00,1.09157,-1,2016-01-04 08:18:00,1.09397,-24.0,2016-01-04 09:46:00,2016-01-04 10:18:00,1,0,4,9,32
2016-01-04 08:02:00,1.09221,-1,2016-01-04 08:22:00,1.09431,-21.0,2016-01-04 10:02:00,2016-01-04 10:22:00,1,0,4,10,20
2016-01-04 08:18:00,1.09397,-1,2016-01-04 08:34:00,1.0932,7.7,2016-01-04 10:18:00,2016-01-04 10:34:00,1,0,4,10,16
2016-01-04 08:41:00,1.0924,1,2016-01-04 08:52:00,1.09308,6.8,2016-01-04 10:41:00,2016-01-04 10:52:00,1,0,4,10,11
2016-01-04 10:02:00,1.09347,-1,2016-01-04 10:07:00,1.09259,8.8,2016-01-04 12:02:00,2016-01-04 12:07:00,1,0,4,12,5
2016-01-04 11:04:00,1.08993,1,2016-01-04 11:12:00,1.09052,5.9,2016-01-04 13:04:00,2016-01-04 13:12:00,1,0,4,13,8
2016-01-04 13:30:00,1.08825,1,2016-01-04 13:36:00,1.08589,-23.6,2016-01-04 15:30:00,2016-01-04 15:36:00,1,0,4,15,6
2016-01-04 13:49:00,1.08527,1,2016-01-04 14:14:00,1.08611,8.4,2016-01-04 15:49:00,2016-01-04 16:14:00,1,0,4,15,25
2016-01-04 15:14:00,1.08209,1,2016-01-04 15:30:00,1.0827,6.1,2016-01-04 17:14:00,2016-01-04 17:30:00,1,0,4,17,16
2016-01-04 16:00:00,1.08016,1,2016-01-04 16:03:00,1.08098,8.2,2016-01-04 18:00:00,2016-01-04 18:03:00,1,0,4,18,3
2016-01-04 16:16:00,1.07853,1,2016-01-04 16:33:00,1.07919,6.6,2016-01-04 18:16:00,2016-01-04 18:33:00,1,0,4,18,17
