buy_at_utc,buy_price,dir,sell_at_utc,sell_price,gain,buy_at,sell_at,month,weekday,day,hour,delta
2017-01-03 08:25:00,117.973,1,2017-01-03 08:55:00,117.948,-2.5,2017-01-03 10:25:00,2017-01-03 10:55:00,1,1,3,10,30
2017-01-03 08:58:00,117.989,1,2017-01-03 09:28:00,118.09,10.1,2017-01-03 10:58:00,2017-01-03 11:28:00,1,1,3,10,30
2017-01-03 16:21:00,117.765,1,2017-01-03 16:37:00,117.547,-21.8,2017-01-03 18:21:00,2017-01-03 18:37:00,1,1,3,18,16
2017-01-04 01:18:00,117.908,1,2017-01-04 01:48:00,118.13,22.2,2017-01-04 03:18:00,2017-01-04 03:48:00,1,2,4,3,30
2017-01-04 01:35:00,117.948,1,2017-01-04 02:05:00,118.033,8.5,2017-01-04 03:35:00,2017-01-04 04:05:00,1,2,4,3,30
2017-01-04 03:07:00,117.961,1,2017-01-04 03:37:00,117.969,0.8,2017-01-04 05:07:00,2017-01-04 05:37:00,1,2,4,5,30
2017-01-04 03:27:00,117.953,1,2017-01-04 03:57:00,117.965,1.2,2017-01-04 05:27:00,2017-01-04 05:57:00,1,2,4,5,30
2017-01-04 03:43:00,117.981,1,2017-01-04 04:13:00,117.945,-3.6,2017-01-04 05:43:00,2017-01-04 06:13:00,1,2,4,5,30
2017-01-04 04:01:00,117.945,1,2017-01-04 04:31:00,118.003,5.8,2017-01-04 06:01:00,2017-01-04 06:31:00,1,2,4,6,30
2017-01-04 04:22:00,117.996,1,2017-01-04 04:52:00,117.988,-0.800000000001,2017-01-04 06:22:00,2017-01-04 06:52:00,1,2,4,6,30
2017-01-05 15:13:00,115.798,1,2017-01-05 15:29:00,115.508,-29.0,2017-01-05 17:13:00,2017-01-05 17:29:00,1,3,5,17,16
2017-01-06 01:26:00,115.964,1,2017-01-06 01:56:00,115.885,-7.9,2017-01-06 03:26:00,2017-01-06 03:56:00,1,4,6,3,30
2017-01-06 01:43:00,115.989,1,2017-01-06 02:13:00,115.948,-4.1,2017-01-06 03:43:00,2017-01-06 04:13:00,1,4,6,3,30
2017-01-06 05:50:00,115.995,1,2017-01-06 06:11:00,115.806,-18.9,2017-01-06 07:50:00,2017-01-06 08:11:00,1,4,6,7,21
2017-01-06 06:39:00,115.997,1,2017-01-06 07:09:00,116.154,15.7,2017-01-06 08:39:00,2017-01-06 09:09:00,1,4,6,8,30
2017-01-06 09:35:00,115.917,1,2017-01-06 10:05:00,115.938,2.1,2017-01-06 11:35:00,2017-01-06 12:05:00,1,4,6,11,30
2017-01-06 10:21:00,115.985,1,2017-01-06 10:51:00,115.854,-13.1,2017-01-06 12:21:00,2017-01-06 12:51:00,1,4,6,12,30
2017-01-06 11:49:00,115.994,1,2017-01-06 12:19:00,116.042,4.8,2017-01-06 13:49:00,2017-01-06 14:19:00,1,4,6,13,30
2017-01-06 17:24:00,116.978,1,2017-01-06 17:54:00,116.9,-7.8,2017-01-06 19:24:00,2017-01-06 19:54:00,1,4,6,19,30
2017-01-06 17:47:00,116.911,1,2017-01-06 18:17:00,116.905,-0.6,2017-01-06 19:47:00,2017-01-06 20:17:00,1,4,6,19,30
2017-01-06 18:40:00,116.993,1,2017-01-06 19:10:00,117.108,11.5,2017-01-06 20:40:00,2017-01-06 21:10:00,1,4,6,20,30
2017-01-09 09:42:00,116.955,1,2017-01-09 10:12:00,117.062,10.7,2017-01-09 11:42:00,2017-01-09 12:12:00,1,0,9,11,30
2017-01-10 02:37:00,115.669,1,2017-01-10 03:07:00,115.533,-13.6,2017-01-10 04:37:00,2017-01-10 05:07:00,1,1,10,4,30
2017-01-10 11:52:00,115.964,1,2017-01-10 12:22:00,115.933,-3.1,2017-01-10 13:52:00,2017-01-10 14:22:00,1,1,10,13,30
2017-01-10 17:46:00,115.932,1,2017-01-10 18:16:00,115.876,-5.6,2017-01-10 19:46:00,2017-01-10 20:16:00,1,1,10,19,30
2017-01-11 01:01:00,115.998,1,2017-01-11 01:31:00,115.955,-4.3,2017-01-11 03:01:00,2017-01-11 03:31:00,1,2,11,3,30
2017-01-11 01:46:00,115.889,1,2017-01-11 02:16:00,116.094,20.5,2017-01-11 03:46:00,2017-01-11 04:16:00,1,2,11,3,30
2017-01-11 06:06:00,115.938,1,2017-01-11 06:36:00,115.994,5.6,2017-01-11 08:06:00,2017-01-11 08:36:00,1,2,11,8,30
2017-01-11 07:28:00,115.963,1,2017-01-11 07:58:00,116.058,9.5,2017-01-11 09:28:00,2017-01-11 09:58:00,1,2,11,9,30
2017-01-11 08:27:00,115.83,1,2017-01-11 08:57:00,115.98,15.0,2017-01-11 10:27:00,2017-01-11 10:57:00,1,2,11,10,30
2017-01-11 08:57:00,115.98,1,2017-01-11 09:27:00,116.046,6.6,2017-01-11 10:57:00,2017-01-11 11:27:00,1,2,11,10,30
2017-01-11 16:52:00,115.847,1,2017-01-11 16:53:00,115.864,1.7,2017-01-11 18:52:00,2017-01-11 18:53:00,1,2,11,18,1
2017-01-11 18:44:00,114.948,1,2017-01-11 19:14:00,115.097,14.9,2017-01-11 20:44:00,2017-01-11 21:14:00,1,2,11,20,30
2017-01-12 08:56:00,113.99,1,2017-01-12 09:26:00,114.101,11.1,2017-01-12 10:56:00,2017-01-12 11:26:00,1,3,12,10,30
2017-01-12 15:27:00,113.992,1,2017-01-12 15:57:00,114.043,5.1,2017-01-12 17:27:00,2017-01-12 17:57:00,1,3,12,17,30
2017-01-13 00:53:00,114.972,1,2017-01-13 01:23:00,115.025,5.3,2017-01-13 02:53:00,2017-01-13 03:23:00,1,4,13,2,30
2017-01-13 01:37:00,114.974,1,2017-01-13 02:07:00,114.879,-9.5,2017-01-13 03:37:00,2017-01-13 04:07:00,1,4,13,3,30
2017-01-13 01:58:00,114.986,1,2017-01-13 02:28:00,114.98,-0.6,2017-01-13 03:58:00,2017-01-13 04:28:00,1,4,13,3,30
2017-01-13 02:30:00,114.981,1,2017-01-13 03:00:00,115.119,13.8,2017-01-13 04:30:00,2017-01-13 05:00:00,1,4,13,4,30
2017-01-13 04:59:00,114.952,1,2017-01-13 05:29:00,115.062,11.0,2017-01-13 06:59:00,2017-01-13 07:29:00,1,4,13,6,30
2017-01-13 06:14:00,114.85,1,2017-01-13 06:44:00,114.835,-1.5,2017-01-13 08:14:00,2017-01-13 08:44:00,1,4,13,8,30
2017-01-13 17:23:00,114.789,1,2017-01-13 17:53:00,114.786,-0.3,2017-01-13 19:23:00,2017-01-13 19:53:00,1,4,13,19,30
2017-01-17 11:23:00,112.849,1,2017-01-17 11:53:00,112.968,11.9,2017-01-17 13:23:00,2017-01-17 13:53:00,1,1,17,13,30
2017-01-17 17:04:00,112.989,1,2017-01-17 17:34:00,112.986,-0.299999999999,2017-01-17 19:04:00,2017-01-17 19:34:00,1,1,17,19,30
2017-01-17 17:40:00,112.951,1,2017-01-17 18:10:00,113.008,5.7,2017-01-17 19:40:00,2017-01-17 20:10:00,1,1,17,19,30
2017-01-18 00:08:00,112.979,1,2017-01-18 00:23:00,112.812,-16.7,2017-01-18 02:08:00,2017-01-18 02:23:00,1,2,18,2,15
2017-01-19 22:26:00,114.99,1,2017-01-19 22:56:00,115.062,7.2,2017-01-20 00:26:00,2017-01-20 00:56:00,1,4,20,0,30
2017-01-20 00:04:00,114.915,1,2017-01-20 00:34:00,114.987,7.2,2017-01-20 02:04:00,2017-01-20 02:34:00,1,4,20,2,30
2017-01-20 00:25:00,114.886,1,2017-01-20 00:55:00,115.123,23.7,2017-01-20 02:25:00,2017-01-20 02:55:00,1,4,20,2,30
2017-01-20 09:11:00,114.952,1,2017-01-20 09:41:00,114.917,-3.5,2017-01-20 11:11:00,2017-01-20 11:41:00,1,4,20,11,30
2017-01-20 09:33:00,114.877,1,2017-01-20 10:03:00,115.073,19.6,2017-01-20 11:33:00,2017-01-20 12:03:00,1,4,20,11,30
2017-01-20 15:36:00,114.988,1,2017-01-20 16:06:00,115.013,2.5,2017-01-20 17:36:00,2017-01-20 18:06:00,1,4,20,17,30
2017-01-20 15:52:00,114.935,1,2017-01-20 16:22:00,115.228,29.3,2017-01-20 17:52:00,2017-01-20 18:22:00,1,4,20,17,30
2017-01-23 17:08:00,112.974,1,2017-01-23 17:16:00,112.808,-16.6,2017-01-23 19:08:00,2017-01-23 19:16:00,1,0,23,19,8
2017-01-24 02:06:00,112.941,1,2017-01-24 02:36:00,112.871,-7.0,2017-01-24 04:06:00,2017-01-24 04:36:00,1,1,24,4,30
2017-01-24 06:04:00,112.882,1,2017-01-24 06:34:00,113.087,20.5,2017-01-24 08:04:00,2017-01-24 08:34:00,1,1,24,8,30
2017-01-27 01:24:00,114.965,1,2017-01-27 01:54:00,114.866,-9.9,2017-01-27 03:24:00,2017-01-27 03:54:00,1,4,27,3,30
2017-01-27 03:55:00,114.98,1,2017-01-27 04:25:00,114.916,-6.4,2017-01-27 05:55:00,2017-01-27 06:25:00,1,4,27,5,30
2017-01-27 10:09:00,114.935,1,2017-01-27 10:39:00,115.015,8.0,2017-01-27 12:09:00,2017-01-27 12:39:00,1,4,27,12,30
2017-01-31 18:13:00,112.878,1,2017-01-31 18:43:00,112.842,-3.6,2017-01-31 20:13:00,2017-01-31 20:43:00,1,1,31,20,30
2017-02-01 00:37:00,112.892,1,2017-02-01 01:07:00,113.03,13.8,2017-02-01 02:37:00,2017-02-01 03:07:00,2,2,1,2,30
2017-02-01 01:47:00,112.964,1,2017-02-01 02:17:00,113.078,11.4,2017-02-01 03:47:00,2017-02-01 04:17:00,2,2,1,3,30
2017-02-07 07:35:00,111.977,1,2017-02-07 08:05:00,112.213,23.6,2017-02-07 09:35:00,2017-02-07 10:05:00,2,1,7,9,30
2017-02-07 18:30:00,111.997,1,2017-02-07 19:00:00,112.054,5.7,2017-02-07 20:30:00,2017-02-07 21:00:00,2,1,7,20,30
2017-02-08 13:53:00,111.993,1,2017-02-08 14:23:00,111.907,-8.6,2017-02-08 15:53:00,2017-02-08 16:23:00,2,2,8,15,30
2017-02-08 21:47:00,111.951,1,2017-02-08 22:17:00,111.941,-1.0,2017-02-08 23:47:00,2017-02-09 00:17:00,2,2,8,23,30
2017-02-08 22:21:00,111.94,1,2017-02-08 22:46:00,111.822,-11.8,2017-02-09 00:21:00,2017-02-09 00:46:00,2,3,9,0,25
2017-02-09 00:20:00,111.996,1,2017-02-09 00:50:00,112.06,6.4,2017-02-09 02:20:00,2017-02-09 02:50:00,2,3,9,2,30
2017-02-09 15:15:00,112.832,1,2017-02-09 15:45:00,113.026,19.4,2017-02-09 17:15:00,2017-02-09 17:45:00,2,3,9,17,30
2017-02-13 01:04:00,113.896,1,2017-02-13 01:34:00,113.998,10.2,2017-02-13 03:04:00,2017-02-13 03:34:00,2,0,13,3,30
2017-02-13 01:33:00,113.984,1,2017-02-13 02:03:00,113.893,-9.1,2017-02-13 03:33:00,2017-02-13 04:03:00,2,0,13,3,30
2017-02-13 03:00:00,113.99,1,2017-02-13 03:30:00,113.951,-3.9,2017-02-13 05:00:00,2017-02-13 05:30:00,2,0,13,5,30
2017-02-16 01:09:00,113.934,1,2017-02-16 01:39:00,114.025,9.1,2017-02-16 03:09:00,2017-02-16 03:39:00,2,3,16,3,30
2017-02-16 01:59:00,113.85,1,2017-02-16 02:29:00,113.81,-4.0,2017-02-16 03:59:00,2017-02-16 04:29:00,2,3,16,3,30
2017-02-16 06:40:00,113.989,1,2017-02-16 07:10:00,113.89,-9.9,2017-02-16 08:40:00,2017-02-16 09:10:00,2,3,16,8,30
2017-02-16 07:21:00,113.985,1,2017-02-16 07:51:00,113.986,0.1,2017-02-16 09:21:00,2017-02-16 09:51:00,2,3,16,9,30
2017-02-16 07:50:00,113.992,1,2017-02-16 08:09:00,113.809,-18.3,2017-02-16 09:50:00,2017-02-16 10:09:00,2,3,16,9,19
2017-02-17 09:35:00,112.942,1,2017-02-17 10:05:00,112.909,-3.3,2017-02-17 11:35:00,2017-02-17 12:05:00,2,4,17,11,30
2017-02-17 11:43:00,112.989,1,2017-02-17 12:13:00,112.842,-14.7,2017-02-17 13:43:00,2017-02-17 14:13:00,2,4,17,13,30
2017-02-20 01:45:00,112.991,1,2017-02-20 02:15:00,113.065,7.4,2017-02-20 03:45:00,2017-02-20 04:15:00,2,0,20,3,30
2017-02-28 16:56:00,111.965,1,2017-02-28 17:22:00,111.739,-22.6,2017-02-28 18:56:00,2017-02-28 19:22:00,2,1,28,18,26
2017-02-28 23:33:00,112.978,1,2017-03-01 00:03:00,113.045,6.7,2017-03-01 01:33:00,2017-03-01 02:03:00,3,2,1,1,30
2017-03-01 02:56:00,112.923,1,2017-03-01 03:26:00,113.172,24.9,2017-03-01 04:56:00,2017-03-01 05:26:00,3,2,1,4,30
2017-03-01 14:10:00,113.993,1,2017-03-01 14:40:00,113.857,-13.6,2017-03-01 16:10:00,2017-03-01 16:40:00,3,2,1,16,30
2017-03-01 14:55:00,113.975,1,2017-03-01 14:56:00,113.969,-0.6,2017-03-01 16:55:00,2017-03-01 16:56:00,3,2,1,16,1
2017-03-01 15:23:00,113.995,1,2017-03-01 15:40:00,113.787,-20.8,2017-03-01 17:23:00,2017-03-01 17:40:00,3,2,1,17,17
2017-03-01 23:26:00,113.902,1,2017-03-01 23:56:00,114.082,18.0,2017-03-02 01:26:00,2017-03-02 01:56:00,3,3,2,1,30
2017-03-02 03:57:00,113.935,1,2017-03-02 04:27:00,113.99,5.5,2017-03-02 05:57:00,2017-03-02 06:27:00,3,3,2,5,30
2017-03-02 04:23:00,113.962,1,2017-03-02 04:53:00,113.985,2.3,2017-03-02 06:23:00,2017-03-02 06:53:00,3,3,2,6,30
2017-03-02 04:39:00,113.953,1,2017-03-02 05:09:00,114.024,7.1,2017-03-02 06:39:00,2017-03-02 07:09:00,3,3,2,6,30
2017-03-03 21:31:00,113.989,1,2017-03-03 21:59:00,113.99,0.1,2017-03-03 23:31:00,2017-03-03 23:59:00,3,4,3,23,28
2017-03-05 23:39:00,113.891,1,2017-03-06 00:09:00,113.875,-1.6,2017-03-06 01:39:00,2017-03-06 02:09:00,3,0,6,1,30
2017-03-06 16:46:00,113.994,1,2017-03-06 17:16:00,113.972,-2.2,2017-03-06 18:46:00,2017-03-06 19:16:00,3,0,6,18,30
2017-03-06 17:44:00,113.987,1,2017-03-06 18:14:00,114.028,4.1,2017-03-06 19:44:00,2017-03-06 20:14:00,3,0,6,19,30
2017-03-06 19:09:00,113.95,1,2017-03-06 19:39:00,113.916,-3.4,2017-03-06 21:09:00,2017-03-06 21:39:00,3,0,6,21,30
2017-03-06 23:21:00,113.946,1,2017-03-06 23:51:00,113.922,-2.4,2017-03-07 01:21:00,2017-03-07 01:51:00,3,1,7,1,30
2017-03-06 23:40:00,113.979,1,2017-03-07 00:10:00,113.881,-9.8,2017-03-07 01:40:00,2017-03-07 02:10:00,3,1,7,1,30
2017-03-07 00:35:00,113.977,1,2017-03-07 01:05:00,114.039,6.2,2017-03-07 02:35:00,2017-03-07 03:05:00,3,1,7,2,30
2017-03-07 01:59:00,113.949,1,2017-03-07 02:29:00,113.977,2.8,2017-03-07 03:59:00,2017-03-07 04:29:00,3,1,7,3,30
2017-03-07 09:16:00,113.995,1,2017-03-07 09:46:00,113.953,-4.2,2017-03-07 11:16:00,2017-03-07 11:46:00,3,1,7,11,30
2017-03-07 09:38:00,113.912,1,2017-03-07 10:08:00,114.038,12.6,2017-03-07 11:38:00,2017-03-07 12:08:00,3,1,7,11,30
2017-03-07 09:54:00,113.994,1,2017-03-07 10:24:00,113.979,-1.5,2017-03-07 11:54:00,2017-03-07 12:24:00,3,1,7,11,30
2017-03-07 10:29:00,113.967,1,2017-03-07 10:59:00,113.91,-5.7,2017-03-07 12:29:00,2017-03-07 12:59:00,3,1,7,12,30
2017-03-07 12:56:00,113.987,1,2017-03-07 13:26:00,114.038,5.1,2017-03-07 14:56:00,2017-03-07 15:26:00,3,1,7,14,30
2017-03-07 17:14:00,113.913,1,2017-03-07 17:44:00,113.951,3.8,2017-03-07 19:14:00,2017-03-07 19:44:00,3,1,7,19,30
2017-03-07 17:56:00,113.981,1,2017-03-07 18:26:00,114.029,4.8,2017-03-07 19:56:00,2017-03-07 20:26:00,3,1,7,19,30
2017-03-07 20:45:00,113.946,1,2017-03-07 21:15:00,114.018,7.2,2017-03-07 22:45:00,2017-03-07 23:15:00,3,1,7,22,30
2017-03-07 21:37:00,113.989,1,2017-03-07 22:07:00,113.983,-0.6,2017-03-07 23:37:00,2017-03-08 00:07:00,3,1,7,23,30
2017-03-07 23:10:00,113.949,1,2017-03-07 23:40:00,113.917,-3.2,2017-03-08 01:10:00,2017-03-08 01:40:00,3,2,8,1,30
2017-03-09 21:28:00,114.985,1,2017-03-09 21:58:00,114.945,-4.0,2017-03-09 23:28:00,2017-03-09 23:58:00,3,3,9,23,30
2017-03-09 21:56:00,114.926,1,2017-03-09 22:26:00,114.923,-0.300000000001,2017-03-09 23:56:00,2017-03-10 00:26:00,3,3,9,23,30
2017-03-10 15:42:00,114.974,1,2017-03-10 16:12:00,115.05,7.6,2017-03-10 17:42:00,2017-03-10 18:12:00,3,4,10,17,30
2017-03-10 17:35:00,114.948,1,2017-03-10 18:05:00,114.828,-12.0,2017-03-10 19:35:00,2017-03-10 20:05:00,3,4,10,19,30
2017-03-14 06:43:00,114.99,1,2017-03-14 07:13:00,115.085,9.5,2017-03-14 09:43:00,2017-03-14 10:13:00,3,1,14,9,30
2017-03-14 12:17:00,114.863,1,2017-03-14 12:47:00,114.908,4.5,2017-03-14 15:17:00,2017-03-14 15:47:00,3,1,14,15,30
2017-03-21 15:27:00,111.958,1,2017-03-21 15:57:00,111.881,-7.7,2017-03-21 18:27:00,2017-03-21 18:57:00,3,1,21,18,30
2017-03-21 16:06:00,111.986,1,2017-03-21 16:36:00,111.978,-0.800000000001,2017-03-21 19:06:00,2017-03-21 19:36:00,3,1,21,19,30
2017-03-22 14:52:00,110.898,1,2017-03-22 15:05:00,110.973,7.5,2017-03-22 17:52:00,2017-03-22 18:05:00,3,2,22,17,13
2017-03-22 17:45:00,110.91,1,2017-03-22 18:15:00,110.877,-3.3,2017-03-22 20:45:00,2017-03-22 21:15:00,3,2,22,20,30
2017-03-23 10:32:00,110.97,1,2017-03-23 11:02:00,111.057,8.7,2017-03-23 13:32:00,2017-03-23 14:02:00,3,3,23,13,30
2017-03-23 17:24:00,110.925,1,2017-03-23 17:54:00,111.082,15.7,2017-03-23 20:24:00,2017-03-23 20:54:00,3,3,23,20,30
2017-03-23 19:58:00,110.982,1,2017-03-23 20:28:00,110.978,-0.400000000002,2017-03-23 22:58:00,2017-03-23 23:28:00,3,3,23,22,30
2017-03-23 20:22:00,110.995,1,2017-03-23 20:52:00,110.957,-3.8,2017-03-23 23:22:00,2017-03-23 23:52:00,3,3,23,23,30
2017-03-23 20:54:00,110.951,1,2017-03-23 21:24:00,110.951,0.0,2017-03-23 23:54:00,2017-03-24 00:24:00,3,3,23,23,30
2017-03-23 23:25:00,110.994,1,2017-03-23 23:55:00,111.017,2.3,2017-03-24 02:25:00,2017-03-24 02:55:00,3,4,24,2,30
2017-03-26 21:15:00,110.984,1,2017-03-26 21:49:00,111.035,5.1,2017-03-27 00:15:00,2017-03-27 00:49:00,3,0,27,0,34
2017-03-29 09:04:00,110.99,1,2017-03-29 09:34:00,111.009,1.9,2017-03-29 12:04:00,2017-03-29 12:34:00,3,2,29,12,30
2017-03-29 09:50:00,110.994,1,2017-03-29 10:20:00,110.966,-2.8,2017-03-29 12:50:00,2017-03-29 13:20:00,3,2,29,12,30
2017-03-29 11:12:00,110.981,1,2017-03-29 11:42:00,110.896,-8.5,2017-03-29 14:12:00,2017-03-29 14:42:00,3,2,29,14,30
2017-03-29 13:32:00,110.894,1,2017-03-29 14:02:00,110.902,0.800000000001,2017-03-29 16:32:00,2017-03-29 17:02:00,3,2,29,16,30
2017-03-29 14:15:00,110.975,1,2017-03-29 14:45:00,110.943,-3.2,2017-03-29 17:15:00,2017-03-29 17:45:00,3,2,29,17,30
2017-03-29 14:46:00,110.993,1,2017-03-29 15:16:00,110.944,-4.9,2017-03-29 17:46:00,2017-03-29 18:16:00,3,2,29,17,30
2017-03-29 19:52:00,110.96,1,2017-03-29 20:22:00,111.014,5.4,2017-03-29 22:52:00,2017-03-29 23:22:00,3,2,29,22,30
2017-03-31 05:28:00,111.943,1,2017-03-31 05:58:00,111.879,-6.4,2017-03-31 08:28:00,2017-03-31 08:58:00,3,4,31,8,30
2017-03-31 05:44:00,111.868,1,2017-03-31 06:14:00,111.859,-0.9,2017-03-31 08:44:00,2017-03-31 09:14:00,3,4,31,8,30
2017-03-31 10:06:00,111.996,1,2017-03-31 10:36:00,111.86,-13.6,2017-03-31 13:06:00,2017-03-31 13:36:00,3,4,31,13,30
2017-04-03 15:56:00,110.945,1,2017-04-03 16:26:00,111.016,7.1,2017-04-03 18:56:00,2017-04-03 19:26:00,4,0,3,18,30
2017-04-03 16:17:00,110.992,1,2017-04-03 16:47:00,111.019,2.7,2017-04-03 19:17:00,2017-04-03 19:47:00,4,0,3,19,30
2017-04-03 17:48:00,110.978,1,2017-04-03 18:18:00,110.908,-7.0,2017-04-03 20:48:00,2017-04-03 21:18:00,4,0,3,20,30
2017-04-03 18:50:00,110.991,1,2017-04-03 19:20:00,110.959,-3.2,2017-04-03 21:50:00,2017-04-03 22:20:00,4,0,3,21,30
2017-04-03 19:09:00,110.938,1,2017-04-03 19:39:00,110.946,0.800000000001,2017-04-03 22:09:00,2017-04-03 22:39:00,4,0,3,22,30
2017-04-06 16:20:00,110.948,1,2017-04-06 16:50:00,110.872,-7.6,2017-04-06 19:20:00,2017-04-06 19:50:00,4,3,6,19,30
2017-04-06 17:48:00,110.96,1,2017-04-06 18:18:00,110.897,-6.3,2017-04-06 20:48:00,2017-04-06 21:18:00,4,3,6,20,30
2017-04-07 00:20:00,110.978,1,2017-04-07 00:50:00,110.955,-2.3,2017-04-07 03:20:00,2017-04-07 03:50:00,4,4,7,3,30
2017-04-07 00:36:00,110.966,1,2017-04-07 01:05:00,110.931,-3.5,2017-04-07 03:36:00,2017-04-07 04:05:00,4,4,7,3,29
